PDB_ID	RELEASE_DATE	SELECTED_SOURCE	REVISION_ORDINAL	REVISION_DATE	LEGACY_ORIGINAL_DATE	SOURCES_AGREE
7TDB	2022-02-16	_pdbx_audit_revision_history.revision_date	1	2022-02-16		
7TDC	2022-02-16	_pdbx_audit_revision_history.revision_date	1	2022-02-16		
7TZR	2022-05-25	_pdbx_audit_revision_history.revision_date	1	2022-05-25		
7TZS	2022-05-25	_pdbx_audit_revision_history.revision_date	1	2022-05-25		
7TZT	2022-05-25	_pdbx_audit_revision_history.revision_date	1	2022-05-25		
7TZU	2022-05-25	_pdbx_audit_revision_history.revision_date	1	2022-05-25		
7U4A	2023-09-06	_pdbx_audit_revision_history.revision_date	1	2023-09-06		
7U87	2023-03-15	_pdbx_audit_revision_history.revision_date	1	2023-03-15		
7U88	2023-03-15	_pdbx_audit_revision_history.revision_date	1	2023-03-15		
7U89	2023-03-15	_pdbx_audit_revision_history.revision_date	1	2023-03-15		
7U8A	2023-03-15	_pdbx_audit_revision_history.revision_date	1	2023-03-15		
7U8B	2023-03-15	_pdbx_audit_revision_history.revision_date	1	2023-03-15		
7UCR	2022-07-20	_pdbx_audit_revision_history.revision_date	1	2022-07-20		
7UGA	2022-04-13	_pdbx_audit_revision_history.revision_date	1	2022-04-13		
7UMC	2022-07-06	_pdbx_audit_revision_history.revision_date	1	2022-07-06		
7UMD	2022-07-06	_pdbx_audit_revision_history.revision_date	1	2022-07-06		
7UME	2022-07-06	_pdbx_audit_revision_history.revision_date	1	2022-07-06		
7UQ6	2022-06-15	_pdbx_audit_revision_history.revision_date	1	2022-06-15		
7UR5	2022-08-10	_pdbx_audit_revision_history.revision_date	1	2022-08-10		
7URI	2022-08-10	_pdbx_audit_revision_history.revision_date	1	2022-08-10		
7URM	2022-08-10	_pdbx_audit_revision_history.revision_date	1	2022-08-10		
7UVT	2022-08-31	_pdbx_audit_revision_history.revision_date	1	2022-08-31		
7UZ0	2022-06-08	_pdbx_audit_revision_history.revision_date	1	2022-06-08		
7V06	2022-06-29	_pdbx_audit_revision_history.revision_date	1	2022-06-29		
7V9E	2022-03-23	_pdbx_audit_revision_history.revision_date	1	2022-03-23		
7VFT	2022-06-15	_pdbx_audit_revision_history.revision_date	1	2022-06-15		
7VNV	2022-05-04	_pdbx_audit_revision_history.revision_date	1	2022-05-04		
7VNW	2022-05-04	_pdbx_audit_revision_history.revision_date	1	2022-05-04		
7WI9	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7WIA	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7WIB	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7WIE	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7WIF	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7WII	2023-01-18	_pdbx_audit_revision_history.revision_date	1	2023-01-18		
7XD3	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7XD4	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7XD5	2023-04-05	_pdbx_audit_revision_history.revision_date	1	2023-04-05		
7XD6	2023-04-05	_pdbx_audit_revision_history.revision_date	1	2023-04-05		
7XD7	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7XSK	2022-08-03	_pdbx_audit_revision_history.revision_date	1	2022-08-03		
7XSL	2022-08-03	_pdbx_audit_revision_history.revision_date	1	2022-08-03		
7XSM	2022-08-03	_pdbx_audit_revision_history.revision_date	1	2022-08-03		
7XSN	2022-08-03	_pdbx_audit_revision_history.revision_date	1	2022-08-03		
7Y2B	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
7Y2P	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
7Y8P	2023-05-03	_pdbx_audit_revision_history.revision_date	1	2023-05-03		
7YC8	2023-07-05	_pdbx_audit_revision_history.revision_date	1	2023-07-05		
7YCG	2023-07-05	_pdbx_audit_revision_history.revision_date	1	2023-07-05		
7YCH	2023-07-05	_pdbx_audit_revision_history.revision_date	1	2023-07-05		
7YCI	2023-07-05	_pdbx_audit_revision_history.revision_date	1	2023-07-05		
7YG8	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7YG9	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7YGA	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7YGB	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7YGC	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7YGD	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
7ZFW	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
7ZJ4	2023-04-19	_pdbx_audit_revision_history.revision_date	1	2023-04-19		
7ZJ5	2023-04-19	_pdbx_audit_revision_history.revision_date	1	2023-04-19		
8AMG	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AMI	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AMJ	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AMK	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AML	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AMM	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8AMN	2022-11-23	_pdbx_audit_revision_history.revision_date	1	2022-11-23		
8BTZ	2022-12-28	_pdbx_audit_revision_history.revision_date	1	2022-12-28		
8BU8	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8BWT	2023-08-30	_pdbx_audit_revision_history.revision_date	1	2023-08-30		
8CF2	2024-02-21	_pdbx_audit_revision_history.revision_date	1	2024-02-21		
8CLM	2023-03-01	_pdbx_audit_revision_history.revision_date	1	2023-03-01		
8CLR	2023-07-19	_pdbx_audit_revision_history.revision_date	1	2023-07-19		
8CQ1	2023-09-20	_pdbx_audit_revision_history.revision_date	1	2023-09-20		
8D28	2022-11-30	_pdbx_audit_revision_history.revision_date	1	2022-11-30		
8D2A	2022-11-30	_pdbx_audit_revision_history.revision_date	1	2022-11-30		
8D2B	2022-11-30	_pdbx_audit_revision_history.revision_date	1	2022-11-30		
8D5L	2022-11-30	_pdbx_audit_revision_history.revision_date	1	2022-11-30		
8D5O	2022-11-30	_pdbx_audit_revision_history.revision_date	1	2022-11-30		
8EYU	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8EYV	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8EYW	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8F0N	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8F24	2023-04-12	_pdbx_audit_revision_history.revision_date	1	2023-04-12		
8F4O	2023-05-17	_pdbx_audit_revision_history.revision_date	1	2023-05-17		
8FB3	2023-02-22	_pdbx_audit_revision_history.revision_date	1	2023-02-22		
8FCS	2023-02-22	_pdbx_audit_revision_history.revision_date	1	2023-02-22		
8FEO	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8FEP	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8FEQ	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8FER	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8FW4	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8FZA	2023-08-30	_pdbx_audit_revision_history.revision_date	1	2023-08-30		
8HB1	2023-03-22	_pdbx_audit_revision_history.revision_date	1	2023-03-22		
8HB3	2023-03-22	_pdbx_audit_revision_history.revision_date	1	2023-03-22		
8HB8	2023-03-22	_pdbx_audit_revision_history.revision_date	1	2023-03-22		
8HBA	2023-03-22	_pdbx_audit_revision_history.revision_date	1	2023-03-22		
8HD6	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8HD7	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8HZD	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZE	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZF	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZJ	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZK	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZL	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8HZM	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8I3Z	2023-03-22	_pdbx_audit_revision_history.revision_date	1	2023-03-22		
8I43	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8I44	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8I45	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8I46	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8I7N	2023-03-29	_pdbx_audit_revision_history.revision_date	1	2023-03-29		
8ITS	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8JHP	2024-05-29	_pdbx_audit_revision_history.revision_date	1	2024-05-29		
8K0P	2024-05-15	_pdbx_audit_revision_history.revision_date	1	2024-05-15		
8K0S	2024-05-01	_pdbx_audit_revision_history.revision_date	1	2024-05-01		
8K0Y	2025-01-15	_pdbx_audit_revision_history.revision_date	1	2025-01-15		
8K15	2024-05-15	_pdbx_audit_revision_history.revision_date	1	2024-05-15		
8K1E	2025-01-15	_pdbx_audit_revision_history.revision_date	1	2025-01-15		
8K2Z	2025-01-15	_pdbx_audit_revision_history.revision_date	1	2025-01-15		
8K30	2025-01-15	_pdbx_audit_revision_history.revision_date	1	2025-01-15		
8K7W	2025-01-29	_pdbx_audit_revision_history.revision_date	1	2025-01-29		
8K85	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
8K8B	2024-06-05	_pdbx_audit_revision_history.revision_date	1	2024-06-05		
8KEB	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8KED	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8KHH	2025-02-26	_pdbx_audit_revision_history.revision_date	1	2025-02-26		
8OLS	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8OLV	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8OLW	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8OLY	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8OLZ	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8OM0	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8PFK	2024-01-31	_pdbx_audit_revision_history.revision_date	1	2024-01-31		
8PFQ	2024-01-31	_pdbx_audit_revision_history.revision_date	1	2024-01-31		
8Q4O	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8Q6N	2024-08-28	_pdbx_audit_revision_history.revision_date	1	2024-08-28		
8QMH	2024-05-01	_pdbx_audit_revision_history.revision_date	1	2024-05-01		
8QMI	2024-05-01	_pdbx_audit_revision_history.revision_date	1	2024-05-01		
8QO2	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8QO3	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8QO4	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8QO5	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8R62	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8R63	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8R8P	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8RUH	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUI	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUJ	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUK	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUL	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUM	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8RUN	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8S6W	2025-01-29	_pdbx_audit_revision_history.revision_date	1	2025-01-29		
8S95	2023-08-09	_pdbx_audit_revision_history.revision_date	1	2023-08-09		
8SA2	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8SA3	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8SA4	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8SA5	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8SA6	2023-07-26	_pdbx_audit_revision_history.revision_date	1	2023-07-26		
8SCF	2023-07-12	_pdbx_audit_revision_history.revision_date	1	2023-07-12		
8SCH	2023-07-12	_pdbx_audit_revision_history.revision_date	1	2023-07-12		
8SKQ	2024-02-14	_pdbx_audit_revision_history.revision_date	1	2024-02-14		
8SP9	2023-08-09	_pdbx_audit_revision_history.revision_date	1	2023-08-09		
8SWG	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SWO	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SX5	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SX6	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SXL	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SY1	2023-05-31	_pdbx_audit_revision_history.revision_date	1	2023-05-31		
8SYK	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8T2P	2024-01-24	_pdbx_audit_revision_history.revision_date	1	2024-01-24		
8T5O	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8TDY	2024-06-12	_pdbx_audit_revision_history.revision_date	1	2024-06-12		
8TDZ	2024-06-12	_pdbx_audit_revision_history.revision_date	1	2024-06-12		
8TE0	2024-06-12	_pdbx_audit_revision_history.revision_date	1	2024-06-12		
8TE2	2024-06-12	_pdbx_audit_revision_history.revision_date	1	2024-06-12		
8THV	2023-08-02	_pdbx_audit_revision_history.revision_date	1	2023-08-02		
8TJQ	2023-11-01	_pdbx_audit_revision_history.revision_date	1	2023-11-01		
8TJV	2023-11-01	_pdbx_audit_revision_history.revision_date	1	2023-11-01		
8TJX	2023-11-01	_pdbx_audit_revision_history.revision_date	1	2023-11-01		
8TKJ	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8TKK	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8TNS	2023-11-15	_pdbx_audit_revision_history.revision_date	1	2023-11-15		
8TOZ	2024-08-07	_pdbx_audit_revision_history.revision_date	1	2024-08-07		
8TQX	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8TSV	2024-03-06	_pdbx_audit_revision_history.revision_date	1	2024-03-06		
8TVZ	2024-04-03	_pdbx_audit_revision_history.revision_date	1	2024-04-03		
8U3M	2023-10-04	_pdbx_audit_revision_history.revision_date	1	2023-10-04		
8U5J	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U5K	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U5P	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U5R	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U5T	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U5Z	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8U60	2024-03-27	_pdbx_audit_revision_history.revision_date	1	2024-03-27		
8UO6	2024-06-05	_pdbx_audit_revision_history.revision_date	1	2024-06-05		
8UPT	2024-01-10	_pdbx_audit_revision_history.revision_date	1	2024-01-10		
8UPY	2024-09-04	_pdbx_audit_revision_history.revision_date	1	2024-09-04		
8UTG	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8UYE	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYG	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYJ	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYK	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYL	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYM	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8UYP	2023-12-20	_pdbx_audit_revision_history.revision_date	1	2023-12-20		
8UYS	2023-12-06	_pdbx_audit_revision_history.revision_date	1	2023-12-06		
8V1H	2024-07-10	_pdbx_audit_revision_history.revision_date	1	2024-07-10		
8V1I	2024-07-10	_pdbx_audit_revision_history.revision_date	1	2024-07-10		
8VAW	2024-04-17	_pdbx_audit_revision_history.revision_date	1	2024-04-17		
8VAX	2024-04-17	_pdbx_audit_revision_history.revision_date	1	2024-04-17		
8VCI	2024-01-17	_pdbx_audit_revision_history.revision_date	1	2024-01-17		
8VFS	2024-12-25	_pdbx_audit_revision_history.revision_date	1	2024-12-25		
8VJT	2024-10-16	_pdbx_audit_revision_history.revision_date	1	2024-10-16		
8VPV	2024-10-02	_pdbx_audit_revision_history.revision_date	1	2024-10-02		
8VQV	2025-06-11	_pdbx_audit_revision_history.revision_date	1	2025-06-11		
8VT5	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8VVJ	2025-06-11	_pdbx_audit_revision_history.revision_date	1	2025-06-11		
8VXX	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8VXZ	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8VY0	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8VY1	2025-02-19	_pdbx_audit_revision_history.revision_date	1	2025-02-19		
8X0S	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
8X9K	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8X9L	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8X9M	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8X9N	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8X9O	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8X9Q	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8XTP	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
8XTQ	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
8XTR	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
8XTS	2025-02-12	_pdbx_audit_revision_history.revision_date	1	2025-02-12		
8XZE	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZK	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZL	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZM	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZN	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZO	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZP	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZQ	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZR	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8XZW	2024-07-24	_pdbx_audit_revision_history.revision_date	1	2024-07-24		
8YAM	2024-09-11	_pdbx_audit_revision_history.revision_date	1	2024-09-11		
8YAN	2024-09-11	_pdbx_audit_revision_history.revision_date	1	2024-09-11		
8YNO	2024-11-20	_pdbx_audit_revision_history.revision_date	1	2024-11-20		
8YNP	2025-01-22	_pdbx_audit_revision_history.revision_date	1	2025-01-22		
8YZL	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8Z8Q	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8Z8U	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8Z9K	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8ZA0	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8ZA4	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8ZAU	2025-03-19	_pdbx_audit_revision_history.revision_date	1	2025-03-19		
8ZMH	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
8ZNQ	2025-06-04	_pdbx_audit_revision_history.revision_date	1	2025-06-04		
9BCI	2024-11-27	_pdbx_audit_revision_history.revision_date	1	2024-11-27		
9BLM	2024-11-27	_pdbx_audit_revision_history.revision_date	1	2024-11-27		
9BUN	2024-06-05	_pdbx_audit_revision_history.revision_date	1	2024-06-05		
9BXE	2025-04-02	_pdbx_audit_revision_history.revision_date	1	2025-04-02		
9BZ1	2024-11-27	_pdbx_audit_revision_history.revision_date	1	2024-11-27		
9BZC	2024-11-27	_pdbx_audit_revision_history.revision_date	1	2024-11-27		
9C6I	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9C6J	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9C6K	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9CBU	2024-11-20	_pdbx_audit_revision_history.revision_date	1	2024-11-20		
9CBW	2024-11-20	_pdbx_audit_revision_history.revision_date	1	2024-11-20		
9CBX	2024-11-20	_pdbx_audit_revision_history.revision_date	1	2024-11-20		
9CBY	2024-11-20	_pdbx_audit_revision_history.revision_date	1	2024-11-20		
9CFN	2025-07-16	_pdbx_audit_revision_history.revision_date	1	2025-07-16		
9CPD	2024-08-07	_pdbx_audit_revision_history.revision_date	1	2024-08-07		
9CPG	2024-08-07	_pdbx_audit_revision_history.revision_date	1	2024-08-07		
9CPI	2024-08-07	_pdbx_audit_revision_history.revision_date	1	2024-08-07		
9CPJ	2024-08-07	_pdbx_audit_revision_history.revision_date	1	2024-08-07		
9CSO	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9CSP	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9CSQ	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9CSR	2025-05-14	_pdbx_audit_revision_history.revision_date	1	2025-05-14		
9CXF	2025-01-29	_pdbx_audit_revision_history.revision_date	1	2025-01-29		
9DE6	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
9DE7	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
9DE8	2025-03-12	_pdbx_audit_revision_history.revision_date	1	2025-03-12		
9DIB	2025-04-09	_pdbx_audit_revision_history.revision_date	1	2025-04-09		
9DID	2025-04-09	_pdbx_audit_revision_history.revision_date	1	2025-04-09		
9DIG	2025-04-09	_pdbx_audit_revision_history.revision_date	1	2025-04-09		
9DII	2025-04-09	_pdbx_audit_revision_history.revision_date	1	2025-04-09		
9DKG	2026-04-08	_pdbx_audit_revision_history.revision_date	1	2026-04-08		
9DLL	2024-09-25	_pdbx_audit_revision_history.revision_date	1	2024-09-25		
9DLM	2026-04-08	_pdbx_audit_revision_history.revision_date	1	2026-04-08		
9DLN	2026-05-06	_pdbx_audit_revision_history.revision_date	1	2026-05-06		
9DP9	2025-05-28	_pdbx_audit_revision_history.revision_date	1	2025-05-28		
9DXL	2024-10-23	_pdbx_audit_revision_history.revision_date	1	2024-10-23		
9E5H	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5I	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5J	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5K	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5L	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5M	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5O	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5P	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5Q	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5R	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5S	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E5T	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9E73	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9E74	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9E75	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9E9O	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9E9Q	2025-07-09	_pdbx_audit_revision_history.revision_date	1	2025-07-09		
9EBP	2025-11-19	_pdbx_audit_revision_history.revision_date	1	2025-11-19		
9EBV	2025-11-19	_pdbx_audit_revision_history.revision_date	1	2025-11-19		
9EC4	2025-11-19	_pdbx_audit_revision_history.revision_date	1	2025-11-19		
9ECQ	2025-04-16	_pdbx_audit_revision_history.revision_date	1	2025-04-16		
9ECR	2025-04-16	_pdbx_audit_revision_history.revision_date	1	2025-04-16		
9ELR	2025-09-24	_pdbx_audit_revision_history.revision_date	1	2025-09-24		
9ELY	2025-04-23	_pdbx_audit_revision_history.revision_date	1	2025-04-23		
9EN6	2024-05-01	_pdbx_audit_revision_history.revision_date	1	2024-05-01		
9EOW	2024-06-19	_pdbx_audit_revision_history.revision_date	1	2024-06-19		
9EWW	2025-04-16	_pdbx_audit_revision_history.revision_date	1	2025-04-16		
9FM4	2025-05-07	_pdbx_audit_revision_history.revision_date	1	2025-05-07		
9FN2	2025-01-22	_pdbx_audit_revision_history.revision_date	1	2025-01-22		
9FN3	2025-02-05	_pdbx_audit_revision_history.revision_date	1	2025-02-05		
9FO8	2024-11-06	_pdbx_audit_revision_history.revision_date	1	2024-11-06		
9FO9	2024-11-06	_pdbx_audit_revision_history.revision_date	1	2024-11-06		
9G4I	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9G4J	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9G4L	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9G4P	2025-07-30	_pdbx_audit_revision_history.revision_date	1	2025-07-30		
9G4Q	2025-07-30	_pdbx_audit_revision_history.revision_date	1	2025-07-30		
9G4R	2025-07-30	_pdbx_audit_revision_history.revision_date	1	2025-07-30		
9G4V	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9G54	2025-11-05	_pdbx_audit_revision_history.revision_date	1	2025-11-05		
9G56	2025-12-17	_pdbx_audit_revision_history.revision_date	1	2025-12-17		
9G7C	2024-10-30	_pdbx_audit_revision_history.revision_date	1	2024-10-30		
9H82	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9H83	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9H86	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9H8A	2024-12-04	_pdbx_audit_revision_history.revision_date	1	2024-12-04		
9HRD	2026-01-14	_pdbx_audit_revision_history.revision_date	1	2026-01-14		
